species,island,site,vegzoneHumid,vegzoneTransition,vegzoneArid,microhabitat,Centroidsize,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,23.68001057,0.057794243,-0.033502297,0.014656573000000001,-0.017952919,0.00949424,0.006900535,0.02836624,0.004238614,-0.005268659,-0.004687849,4.43944e-4,-2.73626e-4,9.15574e-4,-0.004122449,-0.005190684,0.001539894,0.00303606,7.69166e-4,1.0641e-4,-0.001586621,6.42365e-4,-3.27e-5,5.95635e-4,3.018e-4,9.7e-5,-0.00147296,-1.77805e-4,7.72e-5
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,22.81333376,0.053334426,-0.037781288,0.014096774,0.002943742,0.011113337,-0.015144173,0.002906176,-0.002843072,0.004149072,-0.002153485,0.005376231,-0.001685024,0.002332036,0.001912751,-0.004555399,0.001981792,0.003934244,0.001675035,0.002344699,-2.98831e-4,-0.002517823,0.0022972,8.81165e-4,0.001068923,6.29111e-4,-3.59795e-4,-0.001016957,6.62049e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,24.39310499,0.092414369,-0.06180762,0.029777147,0.009064416,0.017731975,0.002903771,0.015910655,7.18199e-4,-0.006791308,0.00159908,-0.004529871,-0.001336093,-0.001041046,-0.004488733,-5.01292e-4,0.004158935,-0.001048688,2.01854e-4,-0.002455216,0.001355784,0.004227917,0.002541193,0.002754852,-0.002035729,6.64297e-4,2.03174e-4,-1.43159e-4,7.42174e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,26.18686063,0.062155958,-0.023182444,0.012420199,-0.019300315,-0.007062266,0.013588886,0.018881382,0.005257961,-0.015353472,-0.002461569,-0.013889184,0.00299835,0.003415898,-6.19984e-4,-0.006493522,-0.005019483,4.08113e-4,0.002293414,0.003669076,-5.46873e-4,2.92462e-4,0.001923533,-0.001687945,0.002128513,-0.001704452,-2.23298e-4,-7.75743e-4,-2.99412e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,23.18230648,0.030655633,-0.010385233,0.008726412,-0.018327849,0.00778519,0.014406906,0.009248374,-0.008816031,-0.001711738,0.005283573,-0.005780367,0.001792252,0.005305987,0.005269959,-0.003564741,-6.23139e-4,-7.89104e-4,0.001432884,0.006779624,-1.97811e-4,-0.00246502,0.002864186,-0.00112384,0.002560535,-7.72004e-4,-1.4357e-4,-1.09399e-4,-8.68815e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,25.25831415,0.048609801,-0.055390256,0.022235938,0.023178247,-0.006097729,0.010791189,0.012949009,-0.00577835,0.003540547,0.003504405,-0.001206344,-6.84e-5,0.002991262,2.29131e-4,-7.40691e-4,0.006289506,-0.001545651,0.002465058,0.003614289,0.001013325,0.002032131,0.001044652,8.57128e-4,-0.005033471,0.001719423,-1.32599e-4,-5.91e-5,2.88101e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,23.55506217,0.082620825,-0.051744387,0.006332085,0.018597463,0.008510692,0.003701999,-0.005559159,-0.00599845,-0.004350426,0.003264535,-0.004369304,-0.002159045,0.003929386,-0.00085178300000000005,-0.001327793,-4.88218e-4,-0.002171445,-0.002892085,0.001034629,-0.001490421,-5.52e-5,0.001578035,-4.42728e-4,-6.83336e-4,-3.22546e-4,-1.43326e-4,-0.00212874,-4.46572e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,24.12538812,0.069431126,-0.034518614,0.018911918,0.018811175,0.012428152,-9.03457e-4,0.001124196,-0.017479227,2.51038e-4,0.003515675,-0.003713539,-0.0014207550000000001,-7.22426e-4,8.70882e-4,-0.002918231,-0.003806396,0.003158412,-0.002860432,0.003196173,-0.002279312,8.04662e-4,-0.001826742,-1.05838e-4,2.3207e-4,-9.53366e-4,6.7506e-4,-0.002030856,4.52e-5
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,23.1230215,0.080253136,-0.044442229,0.018075051,-0.02336792,5.49877e-4,-0.002384593,0.004052901,0.004122806,-0.003886643,7.45342e-4,-0.001644753,-0.001420817,-0.00253299,0.00254724,-0.00175232,0.002435008,-0.001493029,-5.82931e-4,0.00303512,0.002218572,-3.43536e-4,0.002138868,-7.85e-5,0.002056187,-2.11349e-4,1.19147e-4,5.59e-5,2.31075e-4
rugulosus,GA,GA14-01,NA,NA,1,terrestrial,22.19061527,0.066696667,-0.038549512,0.019323701,-0.003708111,0.006696208,-0.004967339,0.001562895,-0.001807196,0.002165548,4.41e-6,0.001177128,-0.001483971,0.001188595,-0.002402163,0.002820402,-0.003346311,0.002746536,5.27545e-4,-4.15324e-4,-0.001531237,-6.11836e-4,-0.001575166,2.25825e-4,3.1106e-4,-5.98e-5,-1.83661e-4,-3.34396e-4,2.61e-5
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.377212833,-0.072792353,0.007375894,-0.013510987,0.022313668,0.001923701,0.015790221,0.030919959,0.015708563,-0.002960153,0.014633805,0.007326979,-0.007108456,-0.003702769,-0.003789945,4.11988e-4,0.002917593,-0.001880289,0.001203777,-0.001980243,-0.001027273,-0.001658421,0.002321365,-0.002344258,-5.11e-5,-9.14543e-4,-7.85345e-4,-0.00069281500000000005,4.56196e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.372827458,-0.095067762,0.032564667,-0.024151516,0.00122334,0.001709991,0.020686519,0.013708279,0.003258059,3.15473e-4,0.006292071,-0.002449519,8.31171e-4,9.55041e-4,4.11307e-4,-0.002091311,-0.006377728,0.001503896,-0.002992678,-2.11433e-4,-0.001541839,0.002271953,0.0028445,7.92587e-4,2.12e-5,8.15231e-4,0.00126511,0.001377187,1.69628e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.324854843,-0.072247403,0.018393567,-0.019551871,0.035030761,3.36754e-4,0.028239501,0.015459237,0.014509169,0.001631488,0.004332331,0.008585429,-0.004067096,0.001122708,-6.12068e-4,-0.004232922,9.71325e-4,-0.002386354,-0.001679376,-0.002563053,-0.001994015,-7.57436e-4,4.99321e-4,-0.00348105,5.71e-5,5.7243e-4,4.36933e-4,3.06876e-4,3.85334e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.610080994,-0.03757871,0.025981249,-0.014891825,0.008697745,-0.009621466,0.028129076,0.017341665,-0.003781633,0.007120524,0.025285721,0.001118122,-0.011210454,0.004354031,0.002531844,0.001570797,0.002301255,0.003112397,3.13e-5,-0.00059745899999999995,-0.006046504,-0.002214363,-2.77073e-4,0.001407165,0.003169257,0.001145422,-6.64667e-4,7.19155e-4,0.001015551
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.153582393,-0.06631904,0.00718195,-0.019555459,0.015712108,-0.008677036,0.002719494,0.029073003,0.022948754,-0.002482608,0.007402955,0.00524707,-0.00174204,-0.00268146,-0.007329968,-0.005253292,0.00247202,0.001955474,0.003168161,0.005427917,0.004118094,-4.12188e-4,2.03739e-4,-0.001135402,0.001137716,-0.002020446,1.89069e-4,5.29919e-4,-0.001405198
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.437060622,-0.062149143,0.024319597,-0.015890198,0.009500459,-0.004538602,-0.00282865,0.009474304,0.005932238,-7.89642e-4,0.005266001,-0.003814053,-0.001383611,-0.009503932,-0.004179585,6.17367e-4,-0.00112984,-0.007142145,0.002226478,0.004556663,3.06403e-4,-0.005437991,3.54626e-4,-7.14052e-4,0.00216231,2.84843e-4,3.59531e-4,-9.05718e-4,8.47775e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.452192836,-0.068282738,0.017139441,-0.014687334,-0.005073879,-0.0017563,0.006252015,0.013014712,0.014808504,-0.003423692,-0.009231352,-0.003573029,-0.001704912,-0.001087656,-0.008748828,-0.001821492,0.001146601,-0.007783691,-8.68613e-4,0.001996257,-0.003730933,-0.001155327,0.001278278,-4.86748e-4,-3.64e-5,-3.42985e-4,-2.13652e-4,-5.40869e-4,5.11602e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.349861261,-0.04896963,0.014509338,-0.00852846,0.009102046,0.002499931,-0.002210503,0.012911606,0.017020085,0.001228856,-0.001274709,-0.003465149,-0.007584239,0.001383305,9.32073e-4,-0.00691803,-6.23e-5,-0.003251022,-1.06574e-4,-0.001586723,-0.002928755,-9.76976e-4,-0.001913773,-3.48769e-4,5.70977e-4,-1.45e-6,-0.001486931,1.86559e-4,1.96061e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.450691469,-0.050518074,0.031692478,-0.011974244,0.018498975,-0.01651612,0.001810213,0.011369633,0.00152588,0.011482072,0.006071016,-0.006543584,-0.00706813,0.002950196,-0.0082901,0.011629012,-0.003156841,-0.004380281,0.002559012,-0.002400944,-4.77385e-4,-0.00220851,-7.44781e-4,0.0018855,0.002557871,-2.22538e-4,0.001054131,-0.00313368,4.61073e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.39281938,-0.035866297,-0.007925136,0.010127595,0.032305415,-0.014882832,-0.001977212,0.026080355,0.020840634,-2.42809e-4,0.006443084,-0.001291211,-0.002429141,0.011388921,-0.001216951,9.97217e-4,0.005240163,-6.04366e-4,0.004878543,8.89437e-4,0.003018717,0.001398449,0.002333418,-0.001354319,-0.002457335,-7.36689e-4,-7.63019e-4,-2.81678e-4,-5.64751e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.295747752,-0.06935301,0.022258825,-0.004975878,0.011707494,0.007419441,-0.00220244,0.017146498,-0.002583799,-0.00428512,0.005800801,-0.002570768,-0.006817142,-0.008196717,-0.001278093,0.003460988,-0.002514444,8.85983e-4,0.003321784,-0.002164861,7.97937e-4,-6.69511e-4,5.04199e-4,4.93158e-4,0.001517772,5.15084e-4,-1.01766e-4,2.48192e-4,1.06614e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.641009748,-0.052377735,0.019937086,0.00360802,0.023390482,-0.001880876,0.013074078,0.019965622,0.011997821,0.001096508,-0.006927909,-0.006986792,-0.00839082,-0.001031401,5.47634e-4,-0.005050835,0.002802687,-0.001106761,0.00430838,-0.003639654,-0.003427139,6.70299e-4,-6.16206e-4,1.20258e-4,-6.98802e-4,-3.77048e-4,-4.96e-5,2.99188e-4,-2.0362e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.794690993,-0.06047853,0.017520169,-0.019467233,0.013973037,-0.021618765,0.011772718,0.009949765,0.022477985,-9.48263e-4,0.007586571,-0.003180298,-0.014519313,0.0040227250000000004,0.001624034,-0.0048755099999999996,-0.001087349,-8.91489e-4,0.004520833,-4.97051e-4,4.91155e-4,0.001616902,-0.003157834,-4.15945e-4,0.002514924,-1.06e-5,-5.89773e-4,9.1067e-4,-1.95e-5
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.770953338,-0.08297531,0.019749245,-0.015565803,0.015907826,-0.013821553,-0.008159034,0.014299448,0.016436648,-8.07527e-4,9.3899e-4,-0.009965365,-0.00565367,0.00616185,0.002292206,-0.003670448,0.004120939,-0.001919928,0.001665332,-0.002584841,0.001711321,0.003590192,3.88e-5,0.001703231,0.001211638,5.24088e-4,1.17299e-4,1.31495e-4,-4.97319e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.263089873,-0.085045048,0.028685575,-0.026336336,0.038225863,-0.027571166,-0.00398978,0.018163077,0.015633933,-6.56881e-4,0.005490451,-0.00518668,-0.001640041,0.005022773,0.001258759,-0.002437129,2.41166e-4,0.003627995,-4.46286e-4,-0.001172207,-0.003593732,0.001874816,8.71712e-4,0.0010135,0.003088299,-0.001881985,0.002415716,0.001430493,3.99533e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.512708152,-0.05190014,0.029799429,6.62735e-4,0.00372527,0.002210408,-0.007445471,0.01470735,0.006070758,0.004759669,5.45e-5,-7.68953e-4,-0.01182798,0.001718509,-0.007195969,0.003082525,-0.001508759,-0.002978048,3.56948e-4,-1.47647e-4,-0.001914941,-4.16516e-4,3.65776e-4,9.42152e-4,9.61981e-4,8.57259e-4,-0.001035042,-9.81991e-4,2.88368e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.416881839,-0.061287916,0.013220647,-0.016798375,0.018463308,-0.017605119,0.001423828,0.013510297,0.014216403,0.004837313,0.003352837,1.53573e-4,-0.004071377,-0.003159297,0.005944263,0.003164911,-0.002446291,0.002272327,-0.003319777,-0.001395068,0.001691762,0.002051549,-0.00511335,-0.001003603,0.001275647,-0.002426068,7.90794e-4,4.19335e-4,-6.01359e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.356367894,-0.057080725,0.041885183,-0.012308928,0.007625823,-0.014596119,0.004273967,0.006667375,0.00624153,0.006806371,0.00508017,-0.002949634,-0.002181554,-0.004505158,-0.001619237,-0.004372269,-0.001129204,-0.002727749,-9.81e-5,-0.005286092,-0.003296029,0.001640083,0.004417289,0.001223992,3.74603e-4,-6.48e-5,4.74334e-4,-4.40236e-4,-1.23542e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.266349017,-0.06141834,0.037037974,-0.015565634,0.008884746,-0.014196589,0.006730281,0.01414689,0.004572718,0.002767441,-0.00183727,-3.75086e-4,7.53958e-4,-0.00217424,0.002685241,-0.004202752,0.001500504,3.85693e-4,0.001398038,-6.09066e-4,-3.27945e-4,2.5495e-4,-0.00194141,0.001428524,7.28326e-4,-6.8011e-4,0.001334493,2.00634e-4,-1.68581e-4
saeronius,SC,MCZ 338319,1,NA,NA,terrestrial,5.119378271,-0.08378837,0.029304304,-0.046704396,0.013792252,-0.026450259,0.005326944,-0.003330689,0.006311185,0.004285899,0.011442009,0.006024939,-0.009239131,-0.002499921,-0.002843415,0.004053217,0.010095764,-3.87e-5,-0.006679489,-0.004022698,-0.003334941,9.22428e-4,0.001861975,0.003189208,0.003917868,-0.001298975,0.00318449,-0.001887015,8.607e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.418258056,0.030760504,0.010711133,-0.018598703,-0.012391195,-0.01659469,-0.009640911,-0.001410324,-0.011637449,-0.001799216,7.88176e-4,-0.010415899,0.002823174,-8.95047e-4,-0.004756232,-0.00148578,0.001691617,0.002442792,1.50803e-4,-0.001392452,-0.004094967,-0.001534228,0.003688425,-5.17941e-4,0.00165715,4.81668e-4,-4.45248e-4,7.56076e-4,-3.57705e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.896301359,-8.38931e-4,0.006428989,-0.016471153,-0.02201536,-0.008647125,-0.017447758,0.007001335,-0.012674602,0.0048600580000000004,-0.003067701,0.002574576,0.001150648,-0.005640249,-0.003907726,-2.34974e-4,-0.006459721,2.67976e-4,-0.004688802,-0.003178824,0.001304874,0.001249354,-3.05584e-4,6.22e-5,8.0642e-4,-4.37633e-4,-3.99361e-4,-7.38406e-4,-2.22612e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.5018961,-0.016589927,0.010303019,-0.021332371,-0.009961834,-0.007878409,-0.005920996,-0.01283882,-0.007901201,-0.003931899,-0.004170766,-0.005124774,-0.003155047,9.91e-5,-0.003901592,0.001893866,0.007435848,5.45858e-4,-0.001264081,0.002021649,-0.001564923,-4.01038e-4,-0.002655836,0.001006292,5.40792e-4,-1.63439e-4,-1.67967e-4,7.75e-5,6.12146e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.116063695,0.019152634,-0.004243389,-0.010864467,0.012171045,-0.014483313,-0.019912465,-0.011749046,-0.002964027,0.009634019,2.82718e-4,-0.00184762,0.003999387,-0.004617057,-0.001840825,-0.004410921,0.002294618,0.002153663,1.43688e-4,-4.21533e-4,-4.3258e-4,-0.001819621,-5.17931e-4,-2.2516e-4,8.90841e-4,-7.54896e-4,2.4e-5,2.48786e-4,-3.142e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.080821529,0.021764811,0.017791361,-0.00741122,6.23993e-4,-0.0060948,-0.017072368,0.004660936,-0.006175134,0.001574598,-0.009439369,-0.003371214,-0.008736771,-0.00100676,-0.005045498,-0.004726556,2.92764e-4,0.002337807,0.002036974,3.05074e-4,0.002204849,-0.001551573,-0.002081079,5.72904e-4,0.001319599,3.6e-5,-0.001534812,-2.37282e-4,-2.88256e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,7.940434955,0.040402581,0.017637799,-0.006085333,0.001513036,-0.009579186,-0.008236242,0.00699549,-0.014209031,-6.81605e-4,-0.006108093,-0.004209035,-1.92232e-4,-0.001940287,-0.006484318,-0.001187803,-0.002214338,-1.58218e-4,5.86936e-4,-0.003616292,3.11584e-4,-9.09485e-4,-1.9e-5,-4.00832e-4,9.41432e-4,-1.49066e-4,-5.09755e-4,-6.36e-6,-1.56e-5
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.312570505,0.061585039,-0.017994658,-0.002304406,-0.00659433,-0.029727573,-0.00929607,0.001485515,-7.84749e-4,-0.003954545,0.003587962,-0.01022745,0.003212262,0.004672009,-0.006351973,-0.001642485,0.003963788,-0.002077131,0.00209448,-1.26409e-4,0.00106599,0.001651399,7.9419e-4,-0.001784407,4.87543e-4,-6.82883e-4,-6.83384e-4,5.13198e-4,1.1431e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.48962901,0.035560587,-0.008710669,-0.006696455,0.001727374,-0.018727742,-0.015440882,0.012134914,-0.012653079,0.006513096,5.6723e-4,-0.007285437,-0.001067151,1.02736e-4,-0.004902637,-0.001878851,0.003598532,-0.002041179,6.42257e-4,-0.002001281,9.24329e-4,-2.2839e-4,0.004123609,-7.03769e-4,-1.12875e-4,-3.48316e-4,-5.38202e-4,-8.80925e-4,-4.4353e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.46411027,-6.21602e-4,0.003097433,-0.014022708,-6.74743e-4,-0.012973555,-0.014114285,-0.011634327,-0.005264719,0.006151039,-0.010892866,-0.005403445,0.003016443,-0.001217473,-0.003232861,1.04523e-4,0.00321754,0.003956449,0.001047187,-7.42455e-4,7.18e-5,2.79871e-4,0.003180778,4.09425e-4,6.63e-5,-8.09354e-4,3.15325e-4,-3.92214e-4,-6.07462e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.557365531,0.050777471,-6.19616e-4,-0.001022153,-0.006773567,-0.009666267,-0.015658092,-0.001613411,-0.009065414,0.00089614200000000005,7.75013e-4,-0.00768596,5.33596e-4,-4.69343e-4,-0.004780794,0.00387635,0.003958453,-6.46247e-4,-4.52e-5,-0.001968478,-0.001264768,-0.002271884,0.001541639,-0.001747032,0.001120215,5.36753e-4,-5.77066e-4,1.7373e-4,1.69442e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.842087751,-0.004552756,0.002596023,-0.018220584,-6.0039e-4,-7.78924e-4,-0.008100922,0.002021724,-0.010647287,0.007906537,-0.010064976,-0.007969932,0.009284013,-0.001655509,0.004989991,-0.0011745,0.006037503,0.00122445,-6.07417e-4,0.002875521,0.001717854,-0.001778558,9.58e-5,2.52373e-4,0.001321568,-6.29693e-4,5.18422e-4,-3.34e-5,-1.80622e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,7.971307427,0.006596101,0.008820129,-0.026642917,-0.005407591,-0.004171943,-4.21595e-4,0.002875005,-0.011261269,0.002532463,-0.004216698,-0.009679594,0.002773576,9.96e-5,-0.005490176,-0.001830748,-0.001116629,-7.79644e-4,8.55523e-4,0.001067352,-2.81314e-4,-0.001924605,0.002066426,-1.09695e-4,0.001837196,-1.5398e-4,7.09e-5,3.93841e-4,-7.01e-5
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.512293782,0.009287269,0.004649722,-0.025116108,7.30695e-4,-0.005873012,-0.00273974,0.007540427,-0.008337628,0.006733437,-0.001211102,-0.006131873,0.005502076,0.002420302,-0.005897716,6.30829e-4,0.003900887,0.005633286,1.78321e-4,0.001243553,1.19934e-4,-3.13525e-4,8.30774e-4,6.32958e-4,0.001686674,-0.00102588,1.62066e-4,1.22285e-4,-7.78239e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.414747875,-0.002737526,0.013041175,-0.018806819,-0.015455198,-0.010844099,-0.003865403,-0.005688293,-0.005753437,0.004519995,-0.007487013,-0.006321096,0.002361195,0.00262448,-0.003181817,0.003611661,-2.83603e-4,-3.54744e-4,0.001472717,-0.00110171,0.003419899,4.92217e-4,0.001885198,5.06974e-4,5.20657e-4,-3.6708e-4,-1.0108e-4,-4.93406e-4,-4.77182e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,7.97584441,0.010178316,0.001128373,-0.004467644,-0.010316623,-0.021948601,-0.027419392,0.011968471,-0.003707781,-0.006707872,-0.010263803,-4.22853e-4,-0.001281665,-0.004455124,-0.001992291,0.003984262,6.05365e-4,-9.82752e-4,-0.002729597,1.27229e-4,0.002598009,-0.002070402,3.08e-5,-9.98463e-4,7.37423e-4,-1.40064e-4,-0.001851558,-8.09614e-4,-1.51479e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.353883513,0.021284272,0.009120143,-0.013028281,-0.006791094,0.004422287,-0.015967326,-0.001688582,-0.00606519,-8.2221e-4,-0.010712216,-0.009364558,0.003549235,0.0040599,-0.004005038,0.002905568,5.41291e-4,-0.00290161,-5.06273e-4,0.003795212,0.003281005,-0.003227765,8.25908e-4,-0.001217334,0.001796142,2.32794e-4,-7.03538e-4,1.06939e-4,1.58825e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.175100539,0.027139954,5.60346e-4,-0.009629917,-0.014509483,1.97625e-4,-0.007651001,0.013253736,-0.00583515,-0.007276234,-0.005115906,-0.004170603,-0.004764623,-0.004255309,-0.00678847,-0.002391943,0.006973668,-0.001004882,5.12196e-4,1.05754e-4,9.18187e-4,-4.19292e-4,-0.001262407,-9.75442e-4,0.001408101,-3.80737e-4,-0.001479613,5.23907e-4,3.45781e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.607818486,0.036618595,0.002356301,-0.013789223,-0.009456843,-0.002631823,-0.005511402,0.003767309,-0.014788311,-8.97752e-4,-0.001042179,-0.003592263,-7.12929e-4,-0.003226426,-0.008768831,-0.005080039,0.003163214,0.00297153,-5.75057e-4,-0.006265643,-0.001426521,0.002670413,-0.003393447,3.65903e-4,6.68614e-4,-7.12184e-4,-3.90277e-4,2.86149e-4,2.29719e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.206126538,0.010997513,0.005032565,-0.018848441,0.005658753,-0.015167264,-0.016742086,-0.011193977,-0.009718868,0.008601556,-0.004453676,-0.004357245,0.004589145,9.45e-5,-0.00178606,-0.002748837,-0.001530732,0.003198722,-8.15424e-4,-7.5029e-4,0.002551186,9.7802e-4,0.001546063,3.22943e-4,9.58354e-4,-0.001041905,5.71366e-4,-2.16281e-4,-5.6516e-4
sculpturatus,SA,SA01-J,1,NA,NA,arboreal,8.057353561,0.008261324,0.007619398,-0.009111952,-0.012430141,-0.006912435,-0.003528311,0.00159608,-0.006026011,0.00126422,-0.003294069,-0.00819976,2.00714e-4,2.26867e-4,-0.002028447,0.003426583,0.003778531,-0.002923726,-0.003663833,0.001147187,0.001976569,0.001859552,0.00223465,-6.36323e-4,9.51648e-4,-6.20064e-4,-9.11442e-4,2.01e-5,1.3631e-4
sculpturatus,SA,SA01-111,1,NA,NA,arboreal,7.707112285,0.040366103,-0.004626992,-0.029435502,-0.015838634,-0.023559407,-0.010244014,-0.011711759,-0.00137935,0.008365258,0.002542875,-0.01091552,-0.004422421,-0.003581206,0.002090053,-0.005310218,0.002782563,-0.001313974,-0.004581469,0.001082565,-6.4378e-4,0.002221108,1.59298e-4,-0.001038553,0.002075532,-0.001425628,-0.001516963,5.26302e-4,-4.22e-6
sculpturatus,SA,SA01-111,1,NA,NA,arboreal,8.266791607,0.025614995,-0.008418131,-0.030442716,-0.016897042,0.003809761,-0.005367079,-0.003798834,-0.015898638,0.003046802,-0.004133669,-0.017711332,-0.00532792,-1.65606e-4,-0.008599367,0.001776347,-8.41859e-4,0.001679894,7.37827e-4,-9.25811e-4,-2.68451e-4,4.41397e-4,-8.63908e-4,1.84378e-4,0.001952679,-4.7951e-4,-5.58609e-4,7.59008e-4,4.55e-5
sculpturatus,SA,SA01-111,1,NA,NA,arboreal,7.398769197,0.029981396,-0.017762077,-0.012307466,0.003416988,-0.017470448,-0.005200867,-0.017204591,-0.00882265,0.006564217,0.006903707,-0.006932728,8.15626e-4,-0.0076014,-0.005394196,0.001776362,0.004848778,0.003583543,9.45646e-4,-0.001678016,0.002218087,7.23019e-4,-0.004319658,1.37028e-4,3.16889e-4,-0.001383485,4.05229e-4,2.42194e-4,-4.18796e-4
sculpturatus,SA,SA01-111,1,NA,NA,arboreal,8.028347257,0.066347436,-0.00245262,-0.00705937,-0.017860627,-0.006390915,-0.001808173,0.010405992,-0.005038803,0.002419503,-0.001044364,-0.006168021,0.008490709,-7.39958e-4,-9.631e-4,-0.007697615,2.21957e-4,6.12694e-4,2.65e-5,-0.002383396,0.002356944,1.90358e-4,0.004021707,-5.67319e-4,0.001419658,-2.13759e-4,-0.001042584,2.89983e-4,-2.02717e-4
sculpturatus,SA,SA01-111,1,NA,NA,arboreal,8.038469264,0.051528517,0.005154583,-0.018409306,-0.006842997,-0.020465982,-0.007016593,0.005536057,-0.002178742,-3.11e-5,-0.003302927,-0.002321568,0.010786978,-0.001580549,-0.00939474,-0.004133166,0.001746794,0.00696749,0.003967296,0.001866245,-6.17964e-4,-0.00200128,0.002926994,-2.58361e-4,0.001631244,-1.23856e-4,-5.40679e-4,-6.94e-5,-6.97515e-4
sculpturatus,SA,SA01-111,1,NA,NA,arboreal,7.77965389,0.06963641,-0.001700349,-0.003079336,-0.011559426,-0.009496862,-0.012988222,0.021701465,-0.005762609,-1.14525e-4,0.001863858,-0.00803237,0.016186786,-0.002831832,-0.005650541,-0.008953812,-0.001387838,0.005180073,-0.003776998,9.96971e-4,-3.70686e-4,-0.001312641,-3.54636e-4,-4.37e-5,7.91123e-4,8.42e-5,-0.001749757,3.05213e-4,-5.90081e-4
